table,field,id,name,,url,url_converted,final_url,final_url_converted,converted_urls_identical,is_hero,is_hero_norm,caption,http_code,status,credit
Waterway,galleryImages,davis-strait-waterway,Davis Strait,,https://commons.wikimedia.org/wiki/Special:FilePath/Cloud%20streets%20in%20Davis%20Strait%20(8539094973).jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Cloud%20streets%20in%20Davis%20Strait%20(8539094973).jpg,,,FALSE,FALSE,Visually striking atmospheric image over Davis Strait,200,VERIFIED_COMMONS_FILE_PAGE,Wikimedia Commons / NASA Earth Observatory via Commons / Wikimedia Commons (free-license or public-domain file; see file page)
Waterway,galleryImages,davis-strait-waterway,Davis Strait,,https://commons.wikimedia.org/wiki/Special:FilePath/Davis%20Strait%20(MODIS%202020-07-19).jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Davis%20Strait%20(MODIS%202020-07-19).jpg?width=800,,,FALSE,FALSE,,200,VERIFIED_COMMONS_SEARCH,
Waterway,galleryImages,davis-strait-waterway,Davis Strait,,"https://commons.wikimedia.org/wiki/Special:FilePath/Davis%20Strait,%20West%20of%20Greenland.jpg",,"https://commons.wikimedia.org/wiki/Special:FilePath/Davis%20Strait,%20West%20of%20Greenland.jpg",,,FALSE,FALSE,Open-water regional scene,200,VERIFIED_COMMONS_FILE_PAGE,Wikimedia Commons / Own work on Commons / Wikimedia Commons (free-license or public-domain file; see file page)
Waterway,imageUrl,dean-channel-waterway,Dean Channel,,https://commons.wikimedia.org/wiki/Special:FilePath/Head%20of%20Dean%20Channel%20and%20the%20delta%20of%20Kimsquit%20River%20(62196).jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Head%20of%20Dean%20Channel%20and%20the%20delta%20of%20Kimsquit%20River%20(62196).jpg,,,TRUE,TRUE,Head of Dean Channel and the delta of Kimsquit River (62196),200,VERIFIED_COMMONS_PAGE,Wikimedia Commons / Own work on Commons / Wikimedia Commons (free-license or public-domain file; see file page)
Waterway,galleryImages,dean-channel-waterway,Dean Channel,,https://commons.wikimedia.org/wiki/Special:FilePath/Dean%20Channel%20(61906).jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Dean%20Channel%20(61906).jpg,,,FALSE,FALSE,Additional direct channel image,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Own work on Commons / Wikimedia Commons (free-license or public-domain file; see file page)
Waterway,galleryImages,dean-channel-waterway,Dean Channel,,"https://commons.wikimedia.org/wiki/Special:FilePath/Dean%20Channel,%20British%20Columbia%20(61792).jpg",,"https://commons.wikimedia.org/wiki/Special:FilePath/Dean%20Channel,%20British%20Columbia%20(61792).jpg",,,FALSE,FALSE,Additional direct view for variety,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Own work on Commons / Wikimedia Commons (free-license or public-domain file; see file page)
Waterway,galleryImages,dean-channel-waterway,Dean Channel,,"https://commons.wikimedia.org/wiki/Special:FilePath/Dean%20Channel,%20British%20Columbia%20(61796).jpg",,"https://commons.wikimedia.org/wiki/Special:FilePath/Dean%20Channel,%20British%20Columbia%20(61796).jpg",,,FALSE,FALSE,Direct channel view,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Own work on Commons / Wikimedia Commons (free-license or public-domain file; see file page)
Waterway,galleryImages,dean-channel-waterway,Dean Channel,,https://commons.wikimedia.org/wiki/Special:FilePath/Head%20of%20Dean%20Channel%20and%20the%20delta%20of%20Kimsquit%20River%20(62196).jpg?width=800,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Head_of_Dean_Channel_and_the_delta_of_Kimsquit_River_%2862196%29.jpg/960px-Head_of_Dean_Channel_and_the_delta_of_Kimsquit_River_%2862196%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Head%20of%20Dean%20Channel%20and%20the%20delta%20of%20Kimsquit%20River%20(62196).jpg,,FALSE,FALSE,,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons
Waterway,imageUrl,foxe-basin-waterway,Foxe Basin,,https://commons.wikimedia.org/wiki/Special:FilePath/Foxe%20Basin%E2%80%99s%20Scenic%20Sea%20Ice%20(153149%20-%20oli2%2020240715%20lrg).jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Foxe%20Basin%E2%80%99s%20Scenic%20Sea%20Ice%20(153149%20-%20oli2%2020240715%20lrg).jpg,,,TRUE,TRUE,Foxe Basin’s Scenic Sea Ice (153149 - oli2 20240715 lrg),200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Satellite imagery via Commons / Wikimedia Commons (free-license or public-domain file; see file page)
Waterway,galleryImages,foxe-basin-waterway,Foxe Basin,,https://commons.wikimedia.org/wiki/Special:FilePath/Foxe%20Basin%20(MODIS%202019-08-16).jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Foxe%20Basin%20(MODIS%202019-08-16).jpg,,,FALSE,FALSE,Excellent basin-scale view,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / NASA MODIS via Commons / Wikimedia Commons (free-license or public-domain file; see file page)
Waterway,galleryImages,foxe-basin-waterway,Foxe Basin,,https://commons.wikimedia.org/wiki/Special:FilePath/Foxe%20Basin%E2%80%99s%20Scenic%20Sea%20Ice%20(153149%20-%20oli2%2020240715%20lrg).jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Foxe%20Basin%E2%80%99s%20Scenic%20Sea%20Ice%20(153149%20-%20oli2%2020240715%20lrg).jpg?width=800,,,FALSE,FALSE,,200,VERIFIED_COMMONS_SEARCH,
Waterway,galleryImages,foxe-basin-waterway,Foxe Basin,,"https://commons.wikimedia.org/wiki/Special:FilePath/Operational%20Navigation%20Chart%20C-11,%202nd%20edition.jpg",,"https://commons.wikimedia.org/wiki/Special:FilePath/Operational%20Navigation%20Chart%20C-11,%202nd%20edition.jpg",,,FALSE,FALSE,High-resolution cartographic context for the basin,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Historical navigation chart / Commons / Wikimedia Commons (free-license or public-domain file; see file page)
Waterway,galleryImages,foxe-basin-waterway,Foxe Basin,,"https://commons.wikimedia.org/wiki/Special:FilePath/Sea%20ice%20in%20the%20Foxe%20Basin,%20Nunavut%20-%20Canada.jpg",,"https://commons.wikimedia.org/wiki/Special:FilePath/Sea%20ice%20in%20the%20Foxe%20Basin,%20Nunavut%20-%20Canada.jpg",,,FALSE,FALSE,Sea-ice pattern image,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Satellite imagery via Commons / Wikimedia Commons (free-license or public-domain file; see file page)
Waterway,galleryImages,foxe-basin-waterway,Foxe Basin,,https://upload.wikimedia.org/wikipedia/commons/2/24/Sea_ice_in_the_Foxe_Basin%2C_Nunavut_-_Canada.jpg,"https://commons.wikimedia.org/wiki/Special:FilePath/Sea%20ice%20in%20the%20Foxe%20Basin,%20Nunavut%20-%20Canada.jpg",https://upload.wikimedia.org/wikipedia/commons/2/24/Sea_ice_in_the_Foxe_Basin%2C_Nunavut_-_Canada.jpg,"https://commons.wikimedia.org/wiki/Special:FilePath/Sea%20ice%20in%20the%20Foxe%20Basin,%20Nunavut%20-%20Canada.jpg",TRUE,FALSE,FALSE,"Sea ice in Foxe Basin, Nunavut",200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons
Waterway,imageUrl,french-river-waterway,French River,,https://commons.wikimedia.org/wiki/Special:FilePath/French%20River%20Provincial%20Park-%20French%20River%20Gorge-Albon-Ontario.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/French%20River%20Provincial%20Park-%20French%20River%20Gorge-Albon-Ontario.jpg,,,TRUE,TRUE,French River Provincial Park- French River Gorge-Albon-Ontario,200,VERIFIED_COMMONS_PAGE,Wikimedia Commons / Wikimedia Commons / own work / Creative Commons license on Commons file page
Waterway,galleryImages,french-river-waterway,French River,,https://commons.wikimedia.org/wiki/Special:FilePath/1%20French%20River%2C%20Ontario%20near%20Subury.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/1%20French%20River%2C%20Ontario%20near%20Subury.jpg,,,FALSE,FALSE,"Direct river landscape view; note original file title has spelling ""Subury""",200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Wikimedia Commons / own work / Creative Commons license on Commons file page
Waterway,galleryImages,french-river-waterway,French River,,https://commons.wikimedia.org/wiki/Special:FilePath/French%20River%20ON%202.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/French%20River%20ON%202.jpg,,,FALSE,FALSE,Good secondary scenic image of French River Station area,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Wikimedia Commons / own work / Creative Commons license on Commons file page
Waterway,galleryImages,french-river-waterway,French River,,https://commons.wikimedia.org/wiki/Special:FilePath/French%20River%20Provincial%20Park-%20French%20River%20Gorge-Albon-Ontario.jpg?width=800,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/French_River_Provincial_Park-_French_River_Gorge-Albon-Ontario.jpg/960px-French_River_Provincial_Park-_French_River_Gorge-Albon-Ontario.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/French%20River%20Provincial%20Park-%20French%20River%20Gorge-Albon-Ontario.jpg,,FALSE,FALSE,,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons
Waterway,galleryImages,french-river-waterway,French River,,https://commons.wikimedia.org/wiki/Special:FilePath/French%20River%2C%20Ontario%2C%20Canada%3B%20Fishing%20(I0015800).jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/French%20River%2C%20Ontario%2C%20Canada%3B%20Fishing%20(I0015800).jpg,,,FALSE,FALSE,Historic-use image showing activity on the river,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Historical image via Commons / See Commons file page for exact reuse terms
Waterway,galleryImages,french-river-waterway,French River,,https://upload.wikimedia.org/wikipedia/commons/e/e5/French_River_Provincial_Park-_French_River_Gorge-Albon-Ontario.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/French%20River%20Provincial%20Park-%20French%20River%20Gorge-Albon-Ontario.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e5/French_River_Provincial_Park-_French_River_Gorge-Albon-Ontario.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/French%20River%20Provincial%20Park-%20French%20River%20Gorge-Albon-Ontario.jpg,TRUE,FALSE,FALSE,"French River, Ontario — key voyageur canoe route",200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons
Waterway,imageUrl,frobisher-bay-waterway,Frobisher Bay,,https://commons.wikimedia.org/wiki/Special:FilePath/Blue%20hour%20in%20Frobisher%20Bay%20-%20Flickr%20-%20subarcticmike.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Blue%20hour%20in%20Frobisher%20Bay%20-%20Flickr%20-%20subarcticmike.jpg,,,TRUE,TRUE,Blue hour in Frobisher Bay - Flickr - subarcticmike,200,VERIFIED_COMMONS_PAGE,Wikimedia Commons / Wikimedia Commons / Flickr-reviewed file / Creative Commons license on Commons file page
Waterway,galleryImages,frobisher-bay-waterway,Frobisher Bay,,https://commons.wikimedia.org/wiki/Special:FilePath/1865%20Hall%20Map%20of%20Frobisher%20Bay%2C%20Baffin%20Island%2C%20Canada%20(important%20Arctic%20Exploration%20Map)%20-%20Geographicus%20-%20FrobisherBay-hall-1865.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/1865%20Hall%20Map%20of%20Frobisher%20Bay%2C%20Baffin%20Island%2C%20Canada%20(important%20Arctic%20Exploration%20Map)%20-%20Geographicus%20-%20FrobisherBay-hall-1865.jpg,,,FALSE,FALSE,Historic exploration map for interpretive use,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Historical map via Commons / See Commons file page for exact reuse terms
Waterway,galleryImages,frobisher-bay-waterway,Frobisher Bay,,https://commons.wikimedia.org/wiki/Special:FilePath/Blue%20hour%20in%20Frobisher%20Bay%20-%20Flickr%20-%20subarcticmike.jpg?width=800,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Blue_hour_in_Frobisher_Bay_-_Flickr_-_subarcticmike.jpg/960px-Blue_hour_in_Frobisher_Bay_-_Flickr_-_subarcticmike.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Blue%20hour%20in%20Frobisher%20Bay%20-%20Flickr%20-%20subarcticmike.jpg,,FALSE,FALSE,,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons
Waterway,galleryImages,frobisher-bay-waterway,Frobisher Bay,,https://commons.wikimedia.org/wiki/Special:FilePath/Frobisher%20Bay%20along%20Apex%20beach.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Frobisher%20Bay%20along%20Apex%20beach.jpg,,,FALSE,FALSE,Direct place view from the bay shoreline,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Wikimedia Commons / own work / Creative Commons license on Commons file page
Waterway,galleryImages,frobisher-bay-waterway,Frobisher Bay,,https://commons.wikimedia.org/wiki/Special:FilePath/John%20White%20%E2%80%93%20The%20skirmish%20at%20Bloody%20Point%2C%20Frobisher%20Bay%20(British%20Museum)%20(central%20detail).png,,https://commons.wikimedia.org/wiki/Special:FilePath/John%20White%20%E2%80%93%20The%20skirmish%20at%20Bloody%20Point%2C%20Frobisher%20Bay%20(British%20Museum)%20(central%20detail).png,,,FALSE,FALSE,Historical image tied to early contact/exploration narratives,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / British Museum via Commons / See Commons file page for exact reuse terms
Waterway,galleryImages,frobisher-bay-waterway,Frobisher Bay,,https://upload.wikimedia.org/wikipedia/commons/e/e2/Aerial_view_of_Iqaluit%2C_Nunavut_%28Quintin_Soloviev%29.jpg,"https://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20view%20of%20Iqaluit,%20Nunavut%20(Quintin%20Soloviev).jpg",https://upload.wikimedia.org/wikipedia/commons/e/e2/Aerial_view_of_Iqaluit%2C_Nunavut_%28Quintin_Soloviev%29.jpg,"https://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20view%20of%20Iqaluit,%20Nunavut%20(Quintin%20Soloviev).jpg",TRUE,FALSE,FALSE,"Frobisher Bay at Iqaluit, Nunavut",200,VERIFIED_COMMONS_FILE_PAGE,Wikimedia Commons
Waterway,imageUrl,lancaster-sound-waterway,Lancaster Sound,,https://commons.wikimedia.org/wiki/Special:FilePath/Lancaster%20Sound.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Lancaster%20Sound.jpg,,,TRUE,TRUE,Lancaster Sound,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Wikimedia Commons / own work / Creative Commons license on Commons file page
Waterway,galleryImages,lancaster-sound-waterway,Lancaster Sound,,https://commons.wikimedia.org/wiki/Special:FilePath/Bylot%20Island%20N1%201997-08-05.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Bylot%20Island%20N1%201997-08-05.jpg,,,FALSE,FALSE,Landscape at Lancaster Sound / Sirmilik context,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Wikimedia Commons / Parks Canada-related scenic image / Creative Commons license on Commons file page
Waterway,galleryImages,lancaster-sound-waterway,Lancaster Sound,,https://commons.wikimedia.org/wiki/Special:FilePath/Cowper%202-meh-lancaster-sound-86.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Cowper%202-meh-lancaster-sound-86.jpg,,,FALSE,FALSE,Additional open scenic option for the sound,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Wikimedia Commons / own work / CC BY-SA 1.0 on Commons file page
Waterway,galleryImages,lancaster-sound-waterway,Lancaster Sound,,https://commons.wikimedia.org/wiki/Special:FilePath/Iceberg%20in%20Lancaster%20Sound%2C%20from%20page%20105%20of%20Cruise%20of%20the%20Minnie%20Maud.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Iceberg%20in%20Lancaster%20Sound%2C%20from%20page%20105%20of%20Cruise%20of%20the%20Minnie%20Maud.jpg,,,FALSE,FALSE,Historic iceberg image specifically tied to Lancaster Sound,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Wikimedia Commons / historical book illustration / Public domain or PD-Canada / historical work on file page
Waterway,galleryImages,lancaster-sound-waterway,Lancaster Sound,,https://commons.wikimedia.org/wiki/Special:FilePath/Lancaster%20Sound.jpg?width=800,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Lancaster_Sound.jpg/960px-Lancaster_Sound.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Lancaster%20Sound.jpg,,FALSE,FALSE,,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons
Waterway,imageUrl,mercy-bay-waterway,Mercy Bay,,https://commons.wikimedia.org/wiki/Special:FilePath/HMS%20Investigator%20in%20Mercy%20Bay.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/HMS%20Investigator%20in%20Mercy%20Bay.jpg,,,TRUE,TRUE,HMS Investigator in Mercy Bay,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Wikimedia Commons / historical artwork / Public domain / historical work on Commons file page
Waterway,galleryImages,mercy-bay-waterway,Mercy Bay,,https://commons.wikimedia.org/wiki/Special:FilePath/Capt.%20M%27Clure%27s%20monument%20at%20Mercy%20Bay%20%2851110%29.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Capt.%20M%27Clure%27s%20monument%20at%20Mercy%20Bay%20%2851110%29.jpg,,,FALSE,FALSE,Historic-site image directly tied to Mercy Bay,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Wikimedia Commons / polar heritage photo / Creative Commons license on Commons file page
Waterway,galleryImages,mercy-bay-waterway,Mercy Bay,,https://commons.wikimedia.org/wiki/Special:FilePath/HMS%20Investigator%20in%20Mercy%20Bay.jpg?width=800,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/HMS_Investigator_in_Mercy_Bay.jpg&width=800,,,FALSE,FALSE,,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons
Waterway,galleryImages,mercy-bay-waterway,Mercy Bay,,https://commons.wikimedia.org/wiki/Special:FilePath/Remains%20of%20Capt.%20M%27Clure%27s%20cache%20at%20Mercy%20Bay%20%2851109%29.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Remains%20of%20Capt.%20M%27Clure%27s%20cache%20at%20Mercy%20Bay%20%2851109%29.jpg,,,FALSE,FALSE,Archaeological remains / exploration context at Mercy Bay,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Wikimedia Commons / polar heritage photo / Creative Commons license on Commons file page
Waterway,imageUrl,parry-channel-waterway,Parry Channel,,https://commons.wikimedia.org/wiki/Special:FilePath/Annotated%20image%20of%20the%20Northwest%20Passage.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Annotated%20image%20of%20the%20Northwest%20Passage.jpg,,,TRUE,TRUE,Annotated image of the Northwest Passage,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / ESA via Wikimedia Commons / CC BY-SA 3.0 IGO on Commons file page
Waterway,galleryImages,parry-channel-waterway,Parry Channel,,https://commons.wikimedia.org/wiki/Special:FilePath/330-PSA-167-60%20%28USN%20710773%29%20%2821109542970%29.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/330-PSA-167-60%20%28USN%20710773%29%20%2821109542970%29.jpg,,,FALSE,FALSE,Historic exploration context: USS Seadragon negotiating Parry Channel,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / U.S. Navy historical image via Wikimedia Commons / Public domain / government work on Commons file page
Waterway,galleryImages,parry-channel-waterway,Parry Channel,,https://commons.wikimedia.org/wiki/Special:FilePath/Annotated%20image%20of%20the%20Northwest%20Passage.jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Annotated%20image%20of%20the%20Northwest%20Passage.jpg?width=800,,,FALSE,FALSE,,200,VERIFIED_COMMONS_SEARCH,
Waterway,galleryImages,parry-channel-waterway,Parry Channel,,https://commons.wikimedia.org/wiki/Special:FilePath/Northwest%20Passage.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Northwest%20Passage.jpg,,,FALSE,FALSE,Satellite image described on Commons as showing Parry Channel in the Canadian Arctic Archipelago,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Envisat / ESA via Wikimedia Commons / Open license on Commons file page
Waterway,imageUrl,queen-maud-gulf-waterway,Queen Maud Gulf,,https://commons.wikimedia.org/wiki/Special:FilePath/Cambridge%20Bay.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Cambridge%20Bay.jpg,,,TRUE,TRUE,Cambridge Bay,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Wikimedia Commons / own work / Creative Commons license on Commons file page
Waterway,galleryImages,queen-maud-gulf-waterway,Queen Maud Gulf,,https://commons.wikimedia.org/wiki/Special:FilePath/Cambridge%20Bay.jpg?width=800,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Cambridge_Bay.jpg&width=800,,,FALSE,FALSE,,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons
Waterway,galleryImages,queen-maud-gulf-waterway,Queen Maud Gulf,,https://commons.wikimedia.org/wiki/Special:FilePath/Map_indicating_Queen_Maud_Gulf%2C_Nunavut%2C_Canada.png?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Map_indicating_Queen_Maud_Gulf%2C_Nunavut%2C_Canada.png?width=800,,,FALSE,FALSE,"Queen Maud Gulf, Nunavut — part of the Northwest Passage",200,REPAIRED_URL_VERIFIED_SEARCH,Wikimedia Commons
Waterway,galleryImages,queen-maud-gulf-waterway,Queen Maud Gulf,,https://commons.wikimedia.org/wiki/Special:FilePath/Sandy%20shoreline%2C%20Jenny%20Lind%20Island%2C%202019.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Sandy%20shoreline%2C%20Jenny%20Lind%20Island%2C%202019.jpg,,,FALSE,FALSE,"Sandy shoreline, Jenny Lind Island, 2019",200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Wikimedia Commons / own work / Creative Commons license on Commons file page
Waterway,galleryImages,queen-maud-gulf-waterway,Queen Maud Gulf,,https://commons.wikimedia.org/wiki/Special:FilePath/Terrain%20on%20Jenny%20Lind%20Island%2C%202019.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Terrain%20on%20Jenny%20Lind%20Island%2C%202019.jpg,,,FALSE,FALSE,"Terrain on Jenny Lind Island, 2019",200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Wikimedia Commons / own work / Creative Commons license on Commons file page
Waterway,imageUrl,red-deer-river-alberta-waterway,Red Deer River,,https://commons.wikimedia.org/wiki/Special:FilePath/Red%20Deer%20River%20in%20Drumheller.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Red%20Deer%20River%20in%20Drumheller.jpg,,,TRUE,TRUE,Red Deer River in Drumheller,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Wikimedia Commons / own work / Creative Commons license on Commons file page
Waterway,galleryImages,red-deer-river-alberta-waterway,Red Deer River,,https://commons.wikimedia.org/wiki/Special:FilePath/Aspen%20Parkland%20in%20the%20Red%20Deer%20River%20Valley%20-%20panoramio.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Aspen%20Parkland%20in%20the%20Red%20Deer%20River%20Valley%20-%20panoramio.jpg,,,FALSE,FALSE,Broader valley landscape tied to the Red Deer River,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Wikimedia Commons / landscape photo / Creative Commons license on Commons file page
Waterway,galleryImages,red-deer-river-alberta-waterway,Red Deer River,,https://commons.wikimedia.org/wiki/Special:FilePath/Highway%2010%20red%20deer%20River.JPG,,https://commons.wikimedia.org/wiki/Special:FilePath/Highway%2010%20red%20deer%20River.JPG,,,FALSE,FALSE,Bridge-and-river view along the Red Deer River corridor,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Wikimedia Commons / own work / Creative Commons license on Commons file page
Waterway,galleryImages,red-deer-river-alberta-waterway,Red Deer River,,https://commons.wikimedia.org/wiki/Special:FilePath/Red%20Deer%20River%20in%20Drumheller.jpg?width=800,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Red_Deer_River_in_Drumheller.jpg&width=800,,,FALSE,FALSE,,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons
Waterway,galleryImages,red-deer-river-alberta-waterway,Red Deer River,,https://commons.wikimedia.org/wiki/Special:FilePath/Red_deer_river.jpg?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Red_deer_river.jpg?width=800,,,FALSE,FALSE,"Red Deer River valley, Alberta",200,REPAIRED_URL_VERIFIED_SEARCH,Wikimedia Commons
Waterway,imageUrl,seine-river-ontario-waterway,Seine River,,https://commons.wikimedia.org/wiki/Special:FilePath/Seine%20River%20FN.JPG,,https://commons.wikimedia.org/wiki/Special:FilePath/Seine%20River%20FN.JPG,,,TRUE,TRUE,Seine River FN,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Wikimedia Commons / own work / CC BY-SA on Commons file page
Waterway,galleryImages,seine-river-ontario-waterway,Seine River,,https://commons.wikimedia.org/wiki/Special:FilePath/Mine%20Centre%2C%20Ontario%20%2830106436978%29.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Mine%20Centre%2C%20Ontario%20%2830106436978%29.jpg,,,FALSE,FALSE,"Mine Centre, Ontario (30106436978)",200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Wikimedia Commons / own work / Creative Commons license on Commons file page
Waterway,galleryImages,seine-river-ontario-waterway,Seine River,,https://commons.wikimedia.org/wiki/Special:FilePath/Seine%20River%20FN.JPG?width=800,,https://commons.wikimedia.org/wiki/Special:FilePath/Seine%20River%20FN.JPG?width=800,,,FALSE,FALSE,,200,VERIFIED_COMMONS_SEARCH,
Waterway,galleryImages,seine-river-ontario-waterway,Seine River,,https://commons.wikimedia.org/wiki/Special:FilePath/The%20Canadian%20field-naturalist%20%281935%29%20%2819898832803%29.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/The%20Canadian%20field-naturalist%20%281935%29%20%2819898832803%29.jpg,,,FALSE,FALSE,Supplemental historical/context image from the Seine River First Nation category; exact river-specific open imagery was sparse,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Wikimedia Commons / scanned historical publication / Public domain on Commons file page
Waterway,galleryImages,seine-river-ontario-waterway,Seine River,,https://upload.wikimedia.org/wikipedia/commons/0/0a/Rainy_River%2C_Fort_Frances%2C_Ontario_%2843925782222%29.jpg,"https://commons.wikimedia.org/wiki/Special:FilePath/Rainy%20River,%20Fort%20Frances,%20Ontario%20(43925782222).jpg",https://upload.wikimedia.org/wikipedia/commons/0/0a/Rainy_River%2C_Fort_Frances%2C_Ontario_%2843925782222%29.jpg,"https://commons.wikimedia.org/wiki/Special:FilePath/Rainy%20River,%20Fort%20Frances,%20Ontario%20(43925782222).jpg",TRUE,FALSE,FALSE,"Rainy Lake region, Ontario — near the Seine River fur trade canoe route",200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons
Waterway,imageUrl,souris-river-waterway,Souris River,,https://commons.wikimedia.org/wiki/Special:FilePath/Dog%20Day%20Afternoon%20on%20the%20Souris%20River.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Dog%20Day%20Afternoon%20on%20the%20Souris%20River.jpg,,,TRUE,TRUE,Dog Day Afternoon on the Souris River,200,VERIFIED_COMMONS_PAGE,Wikimedia Commons / Wikimedia Commons / own work / Creative Commons license on Commons file page
Waterway,galleryImages,souris-river-waterway,Souris River,,https://commons.wikimedia.org/wiki/Special:FilePath/Dog%20Day%20Afternoon%20on%20the%20Souris%20River.jpg?width=800,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Dog_Day_Afternoon_on_the_Souris_River.jpg&width=800,,,FALSE,FALSE,,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons
